city,district_ar,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price,details_ar,details
Riyadh,حي المونسية,Al Munsiyah neighborhood,South,312,0,3,4,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,65000,"جديدددددددد🔄
فيلا درج داخلي،
استقبال تحت،
و٣ غرف نوم فوق،
وفوق غرفة غسيل..
المساحة ٣١٢ م
الشارع ١٥ جنوبي،
للايجار ٦٥ الف السنة..","Newdddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd🔄
villa interior stairs,
reception below,
And 3 bedrooms above,
Above the laundry room.
Area: 312 m
15th Street South,
For rent 65 thousand per year.."
Riyadh,حي الرمال,Al-Rimal neighborhood,South,312,0,5,5,5,0,1,1,1,1,0,1,1,1,0,0,1,0,0,50000,"فيلا زاوية درج داخلى 
استقبال تحت أرضى مجلس وصالة وثلاثة غرف ومقلط..
فوق ثلاثة غرف نوم و صالة 
جديد بناء شخصى ..
حى الملك خالد طريق الثمامة...
55 الف دفعتين 
50 الف دفعة واحدة 
السعر قابل للتفاوض البسيط 
أضواء المساكن
أبو صلاح .....
رجاء مراسلتنا توا...","Corner villa with internal stairs 
Underground reception, hall, three rooms and a living room..
Above are three bedrooms and a living room 
New personal build..
King Khaled District, Al Thumama Road...
55 thousand in two payments 
50 thousand at once 
Price is slightly negotiable 
Residential lights
Abu Salah.....
Please message us directly..."
Riyadh,حي الرمال,Al-Rimal neighborhood,West,300,0,3,5,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,40000,"فيلا درج صالة جديدة برمال الواحة

فيلا للايجار بالخنيني
درج داخلي نظيفة جدا 
٣ غرف نوم وغرفة خادمة وغرفة كبار السن ومشب وحوش ومدخل سيارة 
٥٥٠٠٠ الف


فيلا ٣٥٠ درج داخلي حي مطار الملك خالد جنوب١٥ يوجد مسبح 4غرف نوم إجمالي الغرف٦
غرفة سائق وغرفة خادمة ...","New hall staircase villa in Oasis Sands

Villa for rent in Al-Khanini
Inner drawer very clean 
3 bedrooms, a maid's room, a room for the elderly, a fireplace, a bathroom, and a car entrance 
55000 thousand


Villa with 350 internal stairs, King Khalid Airport district, South 15, there is a swimming pool, 4 bedrooms, a total of 6 rooms
Driver's room and maid's room..."
Riyadh,حي العارض,Al-Arid neighborhood,North,400,0,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,100000,"فله تصميم حلو نظيفه الدور الارضي الحوش فيه حديقه واستقبال مجلس رجال ودورة مياه ومغاسل الدور الأول غرفه ماستر وغرفتين بينهم حمام وجناح وصاله الدور الثاني غرفة خادمه مع حمام مع غسيل وسطح 
المكيفات والمطبخ راكب
الإيجار في السنه ١٠٠الف دفعتين 
تأمين ٥ ال...","It has a nice, clean design. The ground floor has a garden and a reception hall for men, a bathroom, and sinks. The first floor has a master room and two rooms, including a bathroom, a suite, and a hall. The second floor has a maid’s room with a bathroom with a sink and a deck. 
Air conditioning and fully equipped kitchen
The rent per year is 100,000 in two payments 
Insurance 5..."
Riyadh,حي القادسية,Al-Qadisiyah neighborhood,West,250,0,5,5,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,55000,"إيجار فيلا درج داخلي جديدة تمامآ تشطيب سوبر لوكس ممتازة جدآ
الدور الارضي يتكون من مدخل سيارة و حوش و مجلس رجال و مقلط و صالة كبيرة و مطبخ و اثنين غرفة كبار السن و ثلاث دورات مياه الدور الاول يتكون من أربع غرف نوم منهم اثنين ماستر و دورة مياه الدور ال...","Renting a completely new internal staircase villa with very excellent super deluxe finishing
The ground floor consists of a car entrance, a courtyard, a men's sitting area, a living room, a large hall, a kitchen, two rooms for the elderly, and three bathrooms. The first floor consists of four bedrooms, including two master rooms and a bathroom, the first floor..."
Riyadh,حي القادسية,Al-Qadisiyah neighborhood,West,250,0,5,5,2,0,1,1,0,0,0,1,0,0,0,1,1,0,0,55000,"إيجار فيلا حي القادسية مساحة ٢٥٠ متر درج داخلي تتكون من مشب
مقلط
مجلس رجال
صالة
غرفة كبار سن
مطبخ 
هذا الارضي اربع غرف نوم 
ثنين غرفة نوم ماستر 
صاله
كورنر صغير كوفي
الاول غرفة شغاله 
حمام
سطح
الثاني الايجار سنوي ٥٥ الف","Renting a villa in Al-Qadisiyah neighborhood, area of ​​​​250 square meters, internal stairs, consisting of a fireplace
Mocked
Men's council
Lounge
Elderly room
kitchen 
This ground floor has four bedrooms 
Two master bedroom 
Hall
Small coffee corner
The first is a working room 
bathroom
surface
The second annual rent is 55 thousand"
Riyadh,حي الربيع,Al-Rabea neighborhood,Southern West,327,10,4,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,100000,"للايجار فيلا بحي الربيع الشرقي مساحه 327م
زاوية جنوبيه غربية Street 15متر
تحت استقبال كامل 
مجلس ومقلط وصاله 
غرفه سائق 
مدخل سياره 
الدور الاول علوي 
4غرف نوم وصاله 
السطح غرفه شغاله ومكان غسيل 
ركب مكيفات 
بدون مطبخ
عليها 100الف","For rent, a villa in Al-Rabi’ Al-Sharqi neighborhood, area of ​​​​327 square meters
Southwestern corner of Street 15 metres
Under full reception 
A sitting room, a hall, and a living room 
Driver's room 
Car entrance 
The first floor is upstairs 
4 bedrooms and a living room 
The roof has a working room and a laundry area 
Install air conditioners 
Without a kitchen
It has 100 thousand"
Riyadh,حي النرجس,Narjis neighborhood,North,336,0,5,5,2,1,1,1,1,0,1,0,1,1,0,0,0,1,0,140000,"فله المساحه ٣٣٦متر درج صاله مجلس و صاله طعام وصاله ومطبخ ٢حمام مغاسل مصعد مسبح ٥غرف نوم غرفة سائق وغرفة خادمه العمر مايقارب سنه
الإيجار ١٤٠الف
تأمين ٥ الف
الموقع غير دقيق
0568811135 خالد","It has an area of ​​336 square meters, a staircase, a sitting room, a dining hall, a hall, a kitchen, 2 bathrooms, sinks, an elevator, a swimming pool, 5 bedrooms, a driver’s room and a maid’s room. It is approximately one year old.
Rent is 140 thousand
Insurance 5 thousand
The location is not accurate
0568811135 Khaled"
Riyadh,حي العارض,Al-Arid neighborhood,East,325,7,5,5,4,1,1,0,1,0,1,1,0,1,0,0,1,0,0,90000,"فيلا للإيجار في حي النرجس

الأرضي: مجلس + صالة + مقلط + مجلس نساء + مطبخ + ملحق   
الأول: 5غرف نوم + 3غرف نوم ماستر+ غرفتين نوم ودورة مياه + غرفة ملابس

الثاني: غرفة خادمة + سطح 

مشاري

0556118008  

وائل الزارع

0535747576


   &&شركة باز التنمية ل...","Villa for rent in Al Narges neighborhood

Ground: majlis + lounge + hall + women’s majlis + kitchen + annex   
The first: 5 bedrooms + 3 master bedrooms + 2 bedrooms and a bathroom + a dressing room

Second: maid's room + roof 

Mishari

0556118008  

Wael Al-Zari

0535747576


   &&Baz Development Company..."
Riyadh,حي المونسية,Al Munsiyah neighborhood,South,325,2,4,4,2,0,1,1,1,0,0,1,0,0,0,0,1,0,0,50000,"نظيفه 
قريبه من طريق الثمامه","Clean 
Close to Al Thumama Road"
Riyadh,حي الياسمين,Al-Yasmine neighborhood,North,312,9,6,5,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,85000,"فله مفصوله ٣١٢ م للايجار
تحت كراج ومجلسين رجال ونساء ومقلط 
٣ حمامات ومطبخ بدون سايق او ملحق
دور علوي
غرفتين بينهم حمام و٣ غرف وااسعه بحماماتها
وسطح به غرفتين وغسيل وسطح
الفله قرب مسجد
يوجد فيديو للجادين","Detached 312 sqm villa for rent
Underneath a garage, two sitting rooms for men and women, and a stall 
3 bathrooms and a kitchen without a driver or annex
loft
Two rooms, including a bathroom, and 3 spacious rooms with their own bathrooms
And a roof with two rooms, a laundry and a deck
The villa is near a mosque
There is a video for those who are serious"
Riyadh,حي ظهرة لبن,Dhahrat Laban neighborhood,Northern West,500,8,7,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,50000,"للإيجار فله في لبن دور ارضي مع مسروق على شارعين 20م
الدور الأرضي عباره عن مجلس ومقلط وصالة وغرفتين ومطبخ ودورتين مياه
والدور الثاني غرفتين ودورة مياه ( وممكن فتح شقة بجانب الدور المسروق ليصبح الدور العلوي ٤ غرف مع دورتين مياه + الغرفتين الأرضية ليصبح...","For rent, in Laban, ground floor with a property on two streets, 20m
The ground floor consists of a sitting room, a living room, a hall, two rooms, a kitchen, and two bathrooms
The second floor has two rooms and a bathroom (and it is possible to open an apartment next to the stolen floor, so that the upper floor becomes 4 rooms with two bathrooms + the two ground rooms, so that it becomes..."
Riyadh,حي العارض,Al-Arid neighborhood,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000,"للايجار فيلا دبلكس في موقع ممتاز جدا بالقرب من كمباوند لبنى العليان والمدرسة العالمية الامريكية. الفيلا مكونة من:



######الدور الأرضي######
حوش امامي وحوش صغير خلفي
مجلس
صاله واسعه
مطبخ راكب (يفتح على الصاله وعلى الحوش)

######الدور الثاني######
٤ ...","Duplex villa for rent in a very excellent location near Lubna Olayan Compound and the International American School. The villa consists of:



######ground floor######
Front yard and small back yard
council
Spacious hall
Installed kitchen (opens to the hall and courtyard)

######the second floor######
4..."
Riyadh,حي الروضة,Al-Rawda neighborhood,South,352,30,7,5,2,1,1,0,1,0,1,1,0,1,0,0,1,0,1,80000,"الجزء الثاني (يوجد جزء ثالث واخير )
======================


فيلا مجددة بالكامل( درج بالصالة ) للايجار :
==========================

      فيلا (درج بالصالة) مجددة بالكامل حديثة التشطيب من اسقف جبسية ودهانات مختارة وادوات صحية وبلاط .

وتتكون الفيلا ...","Part Two (There is a third and final part)
======================


Completely renovated villa (stairs in the hall) for rent:
==========================

      Completely renovated villa (stairs in the hall), with modern finishing, including gypsum ceilings, selected paints, sanitary ware, and tiles.

The villa consists..."
Riyadh,حي النرجس,Narjis neighborhood,Northern East,450,0,5,4,3,1,1,1,0,0,1,1,0,1,1,0,1,0,0,110000,"للايجار فيلا درج صاله في حي النرجس 
شغله شخصية 
مكون من ٢ مدخل سياره 
وغرف سايق 
مدخل رجال ومدخل نساء 
وملحق خارجي وحمام
مجلس صاله مقلط 
٣غرف نوام ومطبخ راكب 
الدور الأول ٣غرف نوام وصاله 
٥حمام
مكيفات اسبلت راكب 
شغله شخصية 
الفلا تفتح علي ٣Street
غرب...","For rent, a villa with a hall staircase in the Narges neighborhood 
His job is personal 
It consists of 2 car entrances 
And driver's rooms 
Entrance for men and entrance for women 
An external annex and a bathroom
Mixed hall council 
3 bedrooms and a fitted kitchen 
The first floor has 3 bedrooms and a hall 
5 bathrooms
Racked split air conditioners 
His job is personal 
The villa opens on 3Street
west..."
Riyadh,حي العقيق,Al-Aqiq neighborhood,North,600,4,5,5,3,1,1,1,1,0,1,1,0,1,0,0,0,0,0,180000,"للإيجار فيلا ممتازه vip حي عقيق الموسىمكونه من الدور الارضي غرفة سائق بدورة مياه ملحق خرجي كراج سيارة حوش كبير
مجلس و مجلط و صاله كبيره و مطبخ و دورين مياه 
الدور الاول مكون من ٤ اجنحه وصاله كبيره و ٤ دورات مياه 
الدور الثاني مكون من غرفتين و صاله و ...","For rent, an excellent VIP villa in Aqeeq Al-Mousa district, consisting of the ground floor, a driver’s room, a bathroom, an outdoor extension, a car garage, and a large courtyard.
A sitting room, a cloakroom, a large hall, a kitchen, and two bathrooms 
The first floor consists of 4 suites, a large hall, and 4 bathrooms 
The second floor consists of two rooms, a hall and..."
Riyadh,حي العليا,Olaya district,North,500,27,5,5,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,115000,حي العليا جنوب شارع الامير سلطان,"Olaya District, south of Prince Sultan Street"
Riyadh,حي عكاظ,Okaz neighborhood,East,360,0,6,3,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,40000,"المساحه ٣٦٠  
حديقه وشلال و٦ غرف نوم وملحق خارجي مع مشب  
تحت استقبال مجلس رجال ومجالس نساء وصاله ومقلط ومدخل سياره جديده لم يسكن فيها احد من قبل
الموقع غير دقيق 
للتواصل واتس اب او اتصال 
٠٥٣٣٨٨٣١٥٩
نقدم افضل التمويلات العقارية ✅✅
ونحن نتعامل مع جمي...","Area 360  
A garden, a waterfall, 6 bedrooms, and an outdoor annex with a grill  
Under the reception of a council of men and councils of women, a hall, a hall, and the entrance to a new car in which no one had lived before.
The location is not accurate 
To contact via WhatsApp or call 
0533883159
We offer the best real estate financing ✅✅
We deal with all..."
